Id	DOI	PubDate	GitHub_link	FullJournalName	Title	Phrase
36441754	10.1371/journal.pone.0276196	2022-11-28	https://github.com/MIDA-group/MultiRegEval	PloS one	Is image-to-image translation the panacea for multimodal image registration? A comparative study.	We share our complete experimental setup as open-source (https://github.com/MIDA-group/MultiRegEval), including method implementations, evaluation code, and all datasets, for further reproducing and benchmarking.
36441721	10.1371/journal.pone.0277204	2022-11-28	github.io/frame	PloS one	FRAME-Monte Carlo model for evaluation of the stable isotope mixing and fractionation.	
36441131	10.1167/tvst.11.11.20	2022-11-28	https://github.com/jche253/Glaucoma_Med_Dataset	Translational vision science & technology	Development of an Open-Source Annotated Glaucoma Medication Dataset From Clinical Notes in the Electronic Health Record.	This dataset is published online and publicly available at https://github.com/jche253/Glaucoma_Med_Dataset. This open access medication dataset may be a source of raw data for future research involving big data and artificial intelligence research using free-text.
36440972	10.1093/bib/bbac497	2022-11-28	https://github.com/qi29	Briefings in bioinformatics	Extraction of microRNA-target interaction sentences from biomedical literature by deep learning approach.	Source code and corpus are publicly available at https://github.com/qi29.
36440957	10.1093/bioinformatics/btac761	2022-11-28	https://github.com/xavierdidelot/DetectImports	Bioinformatics (Oxford, England)	Distinguishing imported cases from locally acquired cases within a geographically limited genomic sample of an infectious disease.	The R package DetectImports is freely available from https://github.com/xavierdidelot/DetectImports. Supplementary data are available at Bioinformatics online.
36440922	10.1093/bioinformatics/btac752	2022-11-28	https://github.com/GEC-git/AptaMat.git	Bioinformatics (Oxford, England)	AptaMat: a matrix-based algorithm to compare single-stranded oligonucleotides secondary structures.	The python code for AptaMat is available at https://github.com/GEC-git/AptaMat.git. Supplementary data are available at Bioinformatics online.
36440918	10.1093/bioinformatics/btac763	2022-11-28	https://github.com/cumbof/hont, https://toolshed.g2.bx.psu.edu/view/fabio/honto	Bioinformatics (Oxford, England)	Evaluating homophily in networks via HONTO (HOmophily Network TOol): a case study of chromosomal interactions in human PPI networks.	Tool's source code is available at https://github.com/cumbof/honto under the MIT license, installable as a package from PyPI (pip install honto) and conda-forge (conda install -c conda-forge honto), and has a wrapper for the Galaxy platform available on the official Galaxy ToolShed (Blankenberg et al.
36440915	10.1093/bioinformatics/btac762	2022-11-28	https://www.bioconductor.org/packages/NanoTube/, https://github.com/calebclass/Shiny-NanoTube, https://research.butler.edu/nanotube/	Bioinformatics (Oxford, England)	Easy NanoString nCounter data analysis with the NanoTube.	The R-Shiny application can be downloaded at https://github.com/calebclass/Shiny-NanoTube, or a simplified version of this application can be run on all major browsers, at https://research.butler.edu/nanotube/.
36440908	10.1093/bioinformatics/btac734	2022-11-28	https://github.com/ZhiGroup/Syllable-PBWT	Bioinformatics (Oxford, England)	Syllable-PBWT for space-efficient haplotype long-match query.	https://github.com/ZhiGroup/Syllable-PBWT. Supplementary data are available at Bioinformatics online.
36440906	10.1093/bioinformatics/btac760	2022-11-28	https://github.com/Onetism/AutoDeconJ.git	Bioinformatics (Oxford, England)	AutoDeconJ: a GPU-accelerated ImageJ plugin for 3D light-field deconvolution with optimal iteration numbers predicting.	The codes, the documentation and example data are available on an open source at: https://github.com/Onetism/AutoDeconJ.git. Supplementary data are available at Bioinformatics online.
36438560	10.3389/fcell.2022.1060241	2022-11-28	https://github.com/iMED-Lab/Choroid-segmentation	Frontiers in cell and developmental biology	Choroidal layer segmentation in OCT images by a boundary enhancement network.	Code is available at https://github.com/iMED-Lab/Choroid-segmentation.
36438203	10.1109/icdm51629.2021.00097	2022-11-28	https://github.com/calvin-zcx/SCEHR	Proceedings. IEEE International Conference on Data Mining	SCEHR: Supervised Contrastive Learning for Clinical Risk Prediction using Electronic Health Records.	The Pytorch code is released at https://github.com/calvin-zcx/SCEHR.
36437603	10.1111/1755-0998.13741	2022-11-28	https://github.com/gjeunen/reference_database_creator	Molecular ecology resources	crabs-A software program to generate curated reference databases for metabarcoding sequencing data.	crabs can be installed via docker and is available for download as a conda package and via GitHub (https://github.com/gjeunen/reference_database_creator).
36436489	10.1016/j.compbiolchem.2022.107795	2022-11-27	https://github.com/pjiang1105/CRSP	Computational biology and chemistry	A Nile rat transcriptomic landscape across 22 organs by ultra-deep sequencing and comparative RNA-seq pipeline (CRSP).	CRSP and documents are available at: https://github.com/pjiang1105/CRSP.
36436356	10.1016/j.media.2022.102687	2022-11-27	https://github.com/jxw0810/MIB-Net	Medical image analysis	Information bottleneck-based interpretable multitask network for breast cancer classification and segmentation.	Our code is available at https://github.com/jxw0810/MIB-Net.
36436302	10.1016/j.neunet.2022.11.011	2022-11-27	https://github.com/meteahishali/CSENDistance	Neural networks : the official journal of the International Neural Network Society	Representation based regression for object distance estimation.	Finally, the software implementations of the methods are publicly shared at https://github.com/meteahishali/CSENDistance.
36435056	10.1016/j.compbiomed.2022.106303	2022-11-26	https://github.com/LiTianYu6/NerveStitcher	Computers in biology and medicine	NerveStitcher: Corneal confocal microscope images stitching with neural networks.	The implemented code is available at https://github.com/LiTianYu6/NerveStitcher.
36434954	10.1016/j.neunet.2022.10.034	2022-11-26	https://github.com/Lature-Yang/BASeg	Neural networks : the official journal of the International Neural Network Society	BASeg: Boundary aware semantic segmentation for autonomous driving.	Our code is available at https://github.com/Lature-Yang/BASeg.
