Id	DOI	PubDate	GitHub_link_raw	GitHub_link_clean	FullJournalName	Title	Phrase
35062020	10.1093/bib/bbab597	2022-01-21	https://github.com/zjujdj/SuperAtomicCharge	https://github.com/zjujdj/SuperAtomicCharge	Briefings in bioinformatics	Out-of-the-box deep learning prediction of quantum-mechanical partial charges by graph representation and transfer learning.	n/deepchargepredictor) and the source code command lines (https://github.com/zjujdj/SuperAtomicCharge) were developed for the easy access of the SuperAtomicCharge services.
35060745	10.1021/acs.jpca.1c07170	2022-01-21	https://github.com/usccolumbia/MOOCSP	https://github.com/usccolumbia/MOOCSP	The journal of physical chemistry. A	Crystal Structure Prediction Using an Age-Fitness Multiobjective Genetic Algorithm and Coordination Number Constraints.	The source code is open sourced and can be accessed at https://github.com/usccolumbia/MOOCSP.
35060608	10.1093/bioinformatics/btac028	2022-01-21	https://github.com/Gaius-Augustus/clamsa	https://github.com/Gaius-Augustus/clamsa	Bioinformatics (Oxford, England)	End-to-end learning of evolutionary models to find coding regions in genome alignments.	Freely from https://github.com/Gaius-Augustus/clamsa. Supplementary data are available at Bioinformatics online.
35060594	10.1093/bioinformatics/btac034	2022-01-21	https://github.com/fukunagatsu/Ipm	https://github.com/fukunagatsu/Ipm	Bioinformatics (Oxford, England)	Inverse Potts model improves accuracy of phylogenetic profiling.	The source code is freely available at https://github.com/fukunagatsu/Ipm. Supplementary data are available at Bioinformatics online.
35058974	10.3389/fgene.2021.808962	2022-01-21	https://github.com/HGDKMF/LDA-EAGCN	https://github.com/HGDKMF/LDA-EAGCN	Frontiers in genetics	Prediction of lncRNA-Disease Associations via Closest Node Weight Graphs of the Spatial Neighborhood Based on the Edge Attention Graph Convolutional Network.	Its source code and experimental data are available at https://github.com/HGDKMF/LDA-EAGCN.
35051187	10.1371/journal.pcbi.1009798	2022-01-20	https://github.com/nmt315320/CRBPDL.git	https://github.com/nmt315320/CRBPDL.git	PLoS computational biology	CRBPDL: Identification of circRNA-RBP interaction sites using an ensemble neural network approach.	The code and data sets are obtainable at https://github.com/nmt315320/CRBPDL.git.
35050855	10.1109/TIP.2022.3142999	2022-01-20	https://github.com/sunwj/refsr	https://github.com/sunwj/refsr	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	Learning Discrete Representations From Reference Images for Large Scale Factor Image Super-Resolution.	The code will be available on URL: https://github.com/sunwj/refsr.
35050854	10.1109/TIP.2021.3137649	2022-01-20	https://github.com/LeonHLJ/MMSD	https://github.com/LeonHLJ/MMSD	IEEE transactions on image processing : a publication of the IEEE Signal Processing Society	Multi-Modality Self-Distillation for Weakly Supervised Temporal Action Localization.	Our code is available at https://github.com/LeonHLJ/MMSD.
35050209	10.3390/metabo12010087	2022-01-20			Metabolites	A Checklist for Reproducible Computational Analysis in Clinical Metabolomics Research.	e also provided recommended tools and resources to complete each item, as well as a GitHub
35048955	10.1093/bib/bbac001	2022-01-20	https://github.com/WaqarHusain/OriDeep	https://github.com/WaqarHusain/OriDeep	Briefings in bioinformatics	ORI-Deep: improving the accuracy for predicting origin of replication sites by using a blend of features and long short-term memory network.	y), whereas source code is available at (https://github.com/WaqarHusain/OriDeep).
35047812	10.1093/nargab/lqab120	2022-01-20	https://github.com/kzb193/AMAT	https://github.com/kzb193/AMAT	NAR genomics and bioinformatics	Adaptive and powerful microbiome multivariate association analysis via feature selection.	A free implementation of AMAT in R computing environment is available at https://github.com/kzb193/AMAT.
35044202	10.1128/spectrum.01334-21	2022-01-19	https://github.com/VishnuRaghuram94/AgrVATE	https://github.com/VishnuRaghuram94/AgrVATE	Microbiology spectrum	Species-Wide Phylogenomics of the Staphylococcus aureus Agr Operon Revealed Convergent Evolution of Frameshift Mutations.	We developed a software tool (AgrVATE; https://github.com/VishnuRaghuram94/AgrVATE) for typing and detecting frameshift mutations in the <i>agr</i> operon.
35043942	10.1093/bioinformatics/btac035	2022-01-19	https://github.com/CSUBioGroup/BACPI	https://github.com/CSUBioGroup/BACPI	Bioinformatics (Oxford, England)	BACPI: a bi-directional attention neural network for compound-protein interaction and binding affinity prediction.	Data and source codes are available at https://github.com/CSUBioGroup/BACPI.
35043189	10.1093/bib/bbab586	2022-01-19	https://github.com/xxy45/DSGAT	https://github.com/xxy45/DSGAT	Briefings in bioinformatics	DSGAT: predicting frequencies of drug side effects by graph attention networks.	Source code and datasets are available at https://github.com/xxy45/DSGAT.
35043144	10.1093/bib/bbab534	2022-01-19	https://github.com/RanSuLab/SRDFM	https://github.com/RanSuLab/SRDFM	Briefings in bioinformatics	SRDFM: Siamese Response Deep Factorization Machine to improve anti-cancer drug recommendation.	The Python implementation for the proposed SRDFM is available at at https://github.com/RanSuLab/SRDFM Contact: ran.su@tju.edu.
35043143	10.1093/bib/bbab546	2022-01-19	https://github.com/xkmaxidian/NIC	https://github.com/xkmaxidian/NIC	Briefings in bioinformatics	Network-based integrative analysis of single-cell transcriptomic and epigenomic data for cell types.	The proposed algorithm provides an effective strategy for the integrative analysis of single-cell multi-omics data (The software is coded using Matlab, and is freely available for academic https://github.com/xkmaxidian/NIC ).
35043045	10.1007/s11042-021-11454-2	2022-01-19	https://github.com/IntelligentRoboticsLabs/social_navigation2_WAF	https://github.com/IntelligentRoboticsLabs/social_navigation2_WAF	Multimedia tools and applications	Impact of decision-making system in social navigation.	The material developed during this research can be found in a public repository (https://github.com/IntelligentRoboticsLabs/social_navigation2_WAF) and instructions to facilitate the reproducibility of the results.
35042333	10.1021/acs.jproteome.1c00796	2022-01-19	https://github.com/MarcIsak/MSLibrarian	https://github.com/MarcIsak/MSLibrarian	Journal of proteome research	MSLibrarian: Optimized Predicted Spectral Libraries for Data-Independent Acquisition Proteomics.	MSLibrarian is made available as an open-source R software package, including step-by-step user instructions, at https://github.com/MarcIsak/MSLibrarian.
35042156	10.1016/j.neunet.2021.12.017	2022-01-18	https://github.com/sarvanichinthapalli/HRel	https://github.com/sarvanichinthapalli/HRel	Neural networks : the official journal of the International Neural Network Society	HRel: Filter pruning based on High Relevance between activation maps and class labels.	The code is available at https://github.com/sarvanichinthapalli/HRel.
35040939	10.1093/bioinformatics/btac029	2022-01-18	github.com/YangLabHKUST/XPXP	https://github.com/YangLabHKUST/XPXP	Bioinformatics (Oxford, England)	XPXP: improving polygenic prediction by cross-population and cross-phenotype analysis.	he XPXP software and all analysis code are available at github.com/YangLabHKUST/XPXP.
35040929	10.1093/bioinformatics/btac032	2022-01-18	https://github.com/wabdelmoula/massNet	https://github.com/wabdelmoula/massNet	Bioinformatics (Oxford, England)	massNet: integrated processing and classification of spatially resolved mass spectrometry data using deep learning for rapid tumor delineation.	https://github.com/wabdelmoula/massNet. The data underlying this article are available in the NIH Common Fund's National Metabolomics Data Repository (NMDR) Metabolomics Workbench under project id (PR001292) with http://dx.doi.org/10.21228/M8Q70T.
35040492	10.1002/jcc.26810	2022-01-18			Journal of computational chemistry	Data set and fitting dependencies when estimating protein mutant stability: Toward simple, balanced, and interpretable models.	he simple models provide advantage in terms of interpretability, use and future improvement, and are freely available on GitHub.
35039821	10.1093/bib/bbab564	2022-01-18	https://github.com/biomed-AI/GraphSite	https://github.com/biomed-AI/GraphSite	Briefings in bioinformatics	AlphaFold2-aware protein-DNA binding site prediction using graph transformer.	We provide the datasets, the predicted structures and the source codes along with the pre-trained models of GraphSite at https://github.com/biomed-AI/GraphSite. The GraphSite web server is freely available at https://biomed.nscc-gz.cn/apps/GraphSite.
35038984	10.1186/s12859-022-04574-5	2022-01-18	https://github.com/grisslab/scAnnotatR	https://github.com/grisslab/scAnnotatR	BMC bioinformatics	scAnnotatR: framework to accurately classify cell types in single-cell RNA-sequencing data.	scAnnotatR is freely available on GitHub ( https://github.com/grisslab/scAnnotatR ) and through Bioconductor (from version 3.14).
35038744	10.1093/molbev/msac010	2022-01-17	https://afc-science.github.io/thermo-env-atlas/	https://afc-science.github.io/thermo-env-atlas/	Molecular biology and evolution	A Thermodynamic Atlas of Proteomes Reveals Energetic Innovation across the Tree of Life.	Our database is free for download at https://afc-science.github.io/thermo-env-atlas/ (last accessed January 18, 2022).
35038653	10.1016/j.cmpb.2022.106625	2022-01-17	https://github.com/Bovbene/iPro-GAN	https://github.com/Bovbene/iPro-GAN	Computer methods and programs in biomedicine	iPro-GAN: A novel model based on generative adversarial learning for identifying promoters and their strength.	Furthermore, the datasets and source codes are available from this link: https://github.com/Bovbene/iPro-GAN.
35038079	10.1007/s11657-022-01063-3	2022-01-17	https://github.com/keisuke-uemura	https://github.com/keisuke-uemura	Archives of osteoporosis	Development of an open-source measurement system to assess the areal bone mineral density of the proximal femur from clinical CT images.	From the CT images, the femur and a calibration phantom were automatically segmented using pre-trained codes/models available at https://github.com/keisuke-uemura .
35037794	10.1177/09622802211070254	2022-01-17			Statistical methods in medical research	Competing risks analysis with missing cause-of-failure-penalized likelihood estimation of cause-specific Cox models.	n R function for our proposed method is currently available on GitHub
35037617	10.1099/mgen.0.000747	2022-01-17	https://github.com/Snitkin-Lab-Umich/regentrans	https://github.com/Snitkin-Lab-Umich/regentrans	Microbial genomics	regentrans: a framework and R package for using genomics to study regional pathogen transmission.	We developed a framework for investigating MDRO regional transmission dynamics using whole-genome sequencing data and created regentrans, an easy-to-use, open source R package that implements these methods (https://github.com/Snitkin-Lab-Umich/regentrans). Using a dataset of over 400 carbapenem-resistant isolates of <i>Klebsiella pneumoniae</i> collected from patients in 21 long-term acute care hospitals over a one-year period, we demonstrate how to use our framework to gain insights into differences in inter- and intra-facility transmission across different facilities and over time.
35037023	10.1093/bib/bbab517	2022-01-17	https://github.com/Snehalikalall/sc-REnF	https://github.com/Snehalikalall/sc-REnF	Briefings in bioinformatics	sc-REnF: An entropy guided robust feature selection for single-cell RNA-seq data.	Availability: The sc-REnF is available at https://github.com/Snehalikalall/sc-REnF.
35037016	10.1093/bib/bbab554	2022-01-17	github.com/cemordaunt/comethyl	https://github.com/cemordaunt/comethyl	Briefings in bioinformatics	Comethyl: a network-based methylome approach to investigate the multivariate nature of health and disease.	omethyl is available at github.com/cemordaunt/comethyl
35036922	10.1093/bioadv/vbab045	2022-01-17	https://github.com/jiaying2508/LYRUS	https://github.com/jiaying2508/LYRUS	Bioinformatics advances	LYRUS: a machine learning model for predicting the pathogenicity of missense variants.	LYRUS is freely available and the source code can be found at https://github.com/jiaying2508/LYRUS. Supplementary data are available at <i>Bioinformatics Advances</i> online.
